dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,cnt_category,temp_category,cnt_binned,temp_binned
2011-06-10,3764,2,0,6,17,0,5,1,1,33.62,38.635000000000005,52.0,15.001299999999999,63,454,517,High,Hot,High,Hot
2011-06-10,3765,2,0,6,18,0,5,1,1,32.800000000000004,38.635000000000005,59.0,15.001299999999999,96,367,463,High,Hot,High,Hot
2011-06-10,3766,2,0,6,19,0,5,1,1,31.98,37.12,59.0,12.998000000000001,61,245,306,High,Hot,High,Hot
2011-06-10,3767,2,0,6,20,0,5,1,1,31.16,35.605,62.0,7.0015,53,197,250,High,Hot,High,Hot
2011-06-10,3768,2,0,6,21,0,5,1,1,31.16,36.364999999999995,66.0,8.9981,55,163,218,High,Hot,High,Hot
2011-06-10,3769,2,0,6,22,0,5,1,1,29.52,34.849999999999994,74.0,16.997899999999998,40,145,185,Medium,Hot,Medium,Hot
2011-06-10,3770,2,0,6,23,0,5,1,1,29.52,34.849999999999994,74.0,11.0014,36,110,146,Medium,Hot,Medium,Hot
2011-06-11,3771,2,0,6,0,0,6,0,1,28.7,33.335,79.0,8.9981,28,89,117,Medium,Hot,Medium,Hot
2011-06-11,3772,2,0,6,1,0,6,0,1,28.7,33.335,79.0,6.0032,10,67,77,Medium,Hot,Medium,Hot
2011-06-11,3773,2,0,6,2,0,6,0,1,28.7,33.335,79.0,7.0015,10,50,60,Medium,Hot,Medium,Hot
2011-06-11,3774,2,0,6,3,0,6,0,1,27.880000000000003,31.819999999999997,83.0,6.0032,10,18,28,Low,Hot,Low,Hot
2011-06-11,3775,2,0,6,4,0,6,0,1,27.880000000000003,31.819999999999997,79.0,6.0032,4,9,13,Low,Hot,Low,Hot
2011-06-11,3776,2,0,6,5,0,6,0,1,27.880000000000003,31.819999999999997,74.0,8.9981,4,12,16,Low,Hot,Low,Hot
2011-06-11,3777,2,0,6,6,0,6,0,1,28.7,32.574999999999996,61.0,8.9981,9,31,40,Low,Hot,Low,Hot
2011-06-11,3778,2,0,6,7,0,6,0,1,29.52,33.335,57.99999999999999,12.998000000000001,18,50,68,Medium,Hot,Medium,Hot
2011-06-11,3779,2,0,6,8,0,6,0,1,30.34,34.089999999999996,57.99999999999999,12.998000000000001,32,111,143,Medium,Hot,Medium,Hot
2011-06-11,3780,2,0,6,9,0,6,0,1,30.34,34.089999999999996,62.0,8.9981,59,171,230,High,Hot,High,Hot
2011-06-11,3781,2,0,6,10,0,6,0,1,30.34,34.089999999999996,57.99999999999999,11.0014,91,173,264,High,Hot,High,Hot
2011-06-11,3782,2,0,6,11,0,6,0,1,31.16,35.605,62.0,8.9981,110,215,325,High,Hot,High,Hot
2011-06-11,3783,2,0,6,12,0,6,0,1,32.800000000000004,37.88,55.00000000000001,15.001299999999999,112,235,347,High,Hot,High,Hot
2011-06-11,3784,2,0,6,13,0,6,0,1,32.800000000000004,37.88,55.00000000000001,12.998000000000001,150,237,387,High,Hot,High,Hot
2011-06-11,3785,2,0,6,14,0,6,0,1,33.62,38.635000000000005,49.0,7.0015,148,232,380,High,Hot,High,Hot
2011-06-11,3786,2,0,6,15,0,6,0,1,33.62,38.635000000000005,49.0,7.0015,142,232,374,High,Hot,High,Hot
2011-06-11,3787,2,0,6,16,0,6,0,2,32.800000000000004,36.364999999999995,46.0,12.998000000000001,169,225,394,High,Hot,High,Hot
2011-06-11,3788,2,0,6,17,0,6,0,2,30.34,34.089999999999996,57.99999999999999,11.0014,147,190,337,High,Hot,High,Hot
2011-06-11,3789,2,0,6,18,0,6,0,2,29.52,34.089999999999996,62.0,8.9981,131,155,286,High,Hot,High,Hot
2011-06-11,3790,2,0,6,19,0,6,0,1,28.7,32.574999999999996,65.0,12.998000000000001,97,167,264,High,Hot,High,Hot
2011-06-11,3791,2,0,6,20,0,6,0,1,27.880000000000003,31.819999999999997,74.0,16.997899999999998,95,180,275,High,Hot,High,Hot
2011-06-11,3792,2,0,6,21,0,6,0,1,27.060000000000002,31.06,74.0,15.001299999999999,76,144,220,High,Hot,High,Hot
2011-06-11,3793,2,0,6,22,0,6,0,1,27.060000000000002,30.305,78.0,15.001299999999999,53,137,190,Medium,Hot,Medium,Hot
2011-06-11,3794,2,0,6,23,0,6,0,1,27.060000000000002,31.06,74.0,7.0015,24,107,131,Medium,Hot,Medium,Hot
2011-06-12,3795,2,0,6,0,0,0,0,1,27.060000000000002,30.305,78.0,15.001299999999999,19,100,119,Medium,Hot,Medium,Hot
2011-06-12,3796,2,0,6,1,0,0,0,1,26.240000000000002,28.79,83.0,7.0015,19,74,93,Medium,Hot,Medium,Hot
2011-06-12,3797,2,0,6,2,0,0,0,1,26.240000000000002,28.79,89.0,16.997899999999998,9,57,66,Medium,Hot,Medium,Hot
2011-06-12,3798,2,0,6,3,0,0,0,1,26.240000000000002,28.79,89.0,19.0012,8,20,28,Low,Hot,Low,Hot
2011-06-12,3799,2,0,6,4,0,0,0,1,25.419999999999998,28.03,88.0,11.0014,8,6,14,Low,Hot,Low,Hot
2011-06-12,3800,2,0,6,5,0,0,0,1,25.419999999999998,28.03,88.0,15.001299999999999,5,5,10,Low,Hot,Low,Hot
2011-06-12,3801,2,0,6,6,0,0,0,1,25.419999999999998,28.03,88.0,7.0015,5,9,14,Low,Hot,Low,Hot
2011-06-12,3802,2,0,6,7,0,0,0,1,26.240000000000002,29.544999999999998,78.0,7.0015,7,27,34,Low,Hot,Low,Hot
2011-06-12,3803,2,0,6,8,0,0,0,1,28.7,33.335,74.0,0.0,28,64,92,Medium,Hot,Medium,Hot
2011-06-12,3804,2,0,6,9,0,0,0,1,29.52,34.089999999999996,66.0,0.0,75,107,182,Medium,Hot,Medium,Hot
2011-06-12,3805,2,0,6,10,0,0,0,1,31.16,35.605,57.99999999999999,6.0032,120,191,311,High,Hot,High,Hot
2011-06-12,3806,2,0,6,11,0,0,0,1,31.98,36.364999999999995,55.00000000000001,7.0015,131,236,367,High,Hot,High,Hot
2011-06-12,3807,2,0,6,12,0,0,0,1,33.62,37.88,46.0,0.0,176,244,420,High,Hot,High,Hot
2011-06-12,3808,2,0,6,13,0,0,0,1,31.98,37.12,59.0,19.0012,109,264,373,High,Hot,High,Hot
2011-06-12,3809,2,0,6,14,0,0,0,1,33.62,39.395,56.00000000000001,16.997899999999998,96,219,315,High,Hot,High,Hot
2011-06-12,3810,2,0,6,15,0,0,0,1,32.800000000000004,38.635000000000005,59.0,19.999499999999998,142,218,360,High,Hot,High,Hot
2011-06-12,3811,2,0,6,16,0,0,0,3,27.880000000000003,31.819999999999997,83.0,19.0012,115,235,350,High,Hot,High,Hot
2011-06-12,3812,2,0,6,17,0,0,0,3,27.880000000000003,31.819999999999997,83.0,19.0012,94,158,252,High,Hot,High,Hot
2011-06-12,3813,2,0,6,18,0,0,0,1,28.7,33.335,74.0,11.0014,69,187,256,High,Hot,High,Hot
2011-06-12,3814,2,0,6,19,0,0,0,1,28.7,33.335,74.0,7.0015,67,156,223,High,Hot,High,Hot
2011-06-12,3815,2,0,6,20,0,0,0,1,27.060000000000002,30.305,83.0,11.0014,62,144,206,High,Hot,High,Hot
2011-06-12,3816,2,0,6,21,0,0,0,1,27.060000000000002,30.305,83.0,7.0015,39,101,140,Medium,Hot,Medium,Hot
2011-06-12,3817,2,0,6,22,0,0,0,1,26.240000000000002,28.79,83.0,8.9981,31,97,128,Medium,Hot,Medium,Hot
2011-06-12,3818,2,0,6,23,0,0,0,1,26.240000000000002,29.544999999999998,78.0,12.998000000000001,33,74,107,Medium,Hot,Medium,Hot
2011-06-13,3819,2,0,6,0,0,1,1,1,26.240000000000002,29.544999999999998,78.0,8.9981,8,20,28,Low,Hot,Low,Hot
2011-06-13,3820,2,0,6,1,0,1,1,1,26.240000000000002,30.305,73.0,15.001299999999999,6,10,16,Low,Hot,Low,Hot
2011-06-13,3821,2,0,6,2,0,1,1,1,25.419999999999998,29.544999999999998,73.0,19.0012,2,8,10,Low,Hot,Low,Hot
2011-06-13,3822,2,0,6,3,0,1,1,1,24.599999999999998,30.305,60.0,32.9975,1,6,7,Low,Mild,Low,Mild
2011-06-13,3823,2,0,6,4,0,1,1,1,22.96,26.515,64.0,19.999499999999998,1,3,4,Low,Mild,Low,Mild
2011-06-13,3824,2,0,6,5,0,1,1,1,22.14,25.759999999999998,64.0,26.0027,2,27,29,Low,Mild,Low,Mild
2011-06-13,3825,2,0,6,6,0,1,1,1,22.14,25.759999999999998,64.0,27.999299999999998,7,98,105,Medium,Mild,Medium,Mild
2011-06-13,3826,2,0,6,7,0,1,1,1,22.96,26.515,56.00000000000001,23.9994,26,302,328,High,Mild,High,Mild
2011-06-13,3827,2,0,6,8,0,1,1,1,23.779999999999998,27.275,49.0,30.002599999999997,44,432,476,High,Mild,High,Mild
2011-06-13,3828,2,0,6,9,0,1,1,1,25.419999999999998,31.06,46.0,23.9994,35,189,224,High,Hot,High,Hot
2011-06-13,3829,2,0,6,10,0,1,1,1,26.240000000000002,31.06,41.0,22.0028,38,80,118,Medium,Hot,Medium,Hot
2011-06-13,3830,2,0,6,11,0,1,1,1,27.060000000000002,31.06,41.0,19.999499999999998,53,106,159,Medium,Hot,Medium,Hot
2011-06-13,3831,2,0,6,12,0,1,1,1,27.060000000000002,31.06,41.0,19.0012,35,161,196,Medium,Hot,Medium,Hot
2011-06-13,3832,2,0,6,13,0,1,1,1,28.7,31.819999999999997,37.0,0.0,53,174,227,High,Hot,High,Hot
2011-06-13,3833,2,0,6,14,0,1,1,1,28.7,31.819999999999997,34.0,16.997899999999998,55,145,200,High,Hot,Medium,Hot
2011-06-13,3834,2,0,6,15,0,1,1,1,28.7,31.819999999999997,37.0,30.002599999999997,58,127,185,Medium,Hot,Medium,Hot
2011-06-13,3835,2,0,6,16,0,1,1,1,28.7,31.819999999999997,37.0,27.999299999999998,64,262,326,High,Hot,High,Hot
2011-06-13,3836,2,0,6,17,0,1,1,1,28.7,31.819999999999997,39.0,22.0028,72,529,601,High,Hot,High,Hot
2011-06-13,3837,2,0,6,18,0,1,1,1,28.7,31.819999999999997,37.0,23.9994,76,510,586,High,Hot,High,Hot
2011-06-13,3838,2,0,6,19,0,1,1,1,27.060000000000002,31.06,39.0,19.0012,75,348,423,High,Hot,High,Hot
2011-06-13,3839,2,0,6,20,0,1,1,1,26.240000000000002,31.06,44.0,16.997899999999998,78,253,331,High,Hot,High,Hot
2011-06-13,3840,2,0,6,21,0,1,1,1,26.240000000000002,31.06,41.0,16.997899999999998,40,178,218,High,Hot,High,Hot
2011-06-13,3841,2,0,6,22,0,1,1,1,25.419999999999998,31.06,46.0,15.001299999999999,20,114,134,Medium,Hot,Medium,Hot
2011-06-13,3842,2,0,6,23,0,1,1,1,25.419999999999998,31.06,46.0,12.998000000000001,14,75,89,Medium,Hot,Medium,Hot
2011-06-14,3843,2,0,6,0,0,2,1,1,24.599999999999998,31.06,49.0,12.998000000000001,13,18,31,Low,Mild,Low,Mild
2011-06-14,3844,2,0,6,1,0,2,1,1,24.599999999999998,31.06,49.0,16.997899999999998,3,10,13,Low,Mild,Low,Mild
2011-06-14,3845,2,0,6,2,0,2,1,1,24.599999999999998,31.06,49.0,19.0012,2,8,10,Low,Mild,Low,Mild
2011-06-14,3846,2,0,6,3,0,2,1,1,23.779999999999998,27.275,53.0,22.0028,1,1,2,Low,Mild,Low,Mild
2011-06-14,3847,2,0,6,4,0,2,1,1,22.14,25.759999999999998,60.0,16.997899999999998,0,3,3,Low,Mild,Low,Mild
2011-06-14,3848,2,0,6,5,0,2,1,1,22.14,25.759999999999998,56.00000000000001,22.0028,3,23,26,Low,Mild,Low,Mild
2011-06-14,3849,2,0,6,6,0,2,1,1,22.14,25.759999999999998,56.00000000000001,19.999499999999998,6,107,113,Medium,Mild,Medium,Mild
2011-06-14,3850,2,0,6,7,0,2,1,1,22.96,26.515,52.0,27.999299999999998,19,346,365,High,Mild,High,Mild
2011-06-14,3851,2,0,6,8,0,2,1,1,23.779999999999998,27.275,49.0,26.0027,45,441,486,High,Mild,High,Mild
2011-06-14,3852,2,0,6,9,0,2,1,1,25.419999999999998,31.06,46.0,12.998000000000001,19,174,193,Medium,Hot,Medium,Hot
2011-06-14,3853,2,0,6,10,0,2,1,1,25.419999999999998,31.06,46.0,15.001299999999999,33,97,130,Medium,Hot,Medium,Hot
2011-06-14,3854,2,0,6,11,0,2,1,1,26.240000000000002,31.06,41.0,19.0012,40,103,143,Medium,Hot,Medium,Hot
2011-06-14,3855,2,0,6,12,0,2,1,1,26.240000000000002,31.06,41.0,23.9994,30,139,169,Medium,Hot,Medium,Hot
2011-06-14,3856,2,0,6,13,0,2,1,1,26.240000000000002,31.06,44.0,15.001299999999999,33,176,209,High,Hot,High,Hot
2011-06-14,3857,2,0,6,14,0,2,1,2,26.240000000000002,31.06,47.0,12.998000000000001,41,118,159,Medium,Hot,Medium,Hot
2011-06-14,3858,2,0,6,15,0,2,1,1,26.240000000000002,31.06,47.0,11.0014,42,136,178,Medium,Hot,Medium,Hot
2011-06-14,3859,2,0,6,16,0,2,1,1,27.880000000000003,31.819999999999997,41.0,12.998000000000001,51,279,330,High,Hot,High,Hot
2011-06-14,3860,2,0,6,17,0,2,1,3,26.240000000000002,31.06,50.0,19.0012,85,484,569,High,Hot,High,Hot
2011-06-14,3861,2,0,6,18,0,2,1,1,25.419999999999998,31.06,51.0,22.0028,65,473,538,High,Hot,High,Hot
2011-06-14,3862,2,0,6,19,0,2,1,1,26.240000000000002,31.06,50.0,23.9994,51,335,386,High,Hot,High,Hot
2011-06-14,3863,2,0,6,20,0,2,1,1,24.599999999999998,31.06,56.00000000000001,11.0014,60,237,297,High,Mild,High,Mild
2011-06-14,3864,2,0,6,21,0,2,1,1,24.599999999999998,31.06,56.00000000000001,19.999499999999998,37,206,243,High,Mild,High,Mild
2011-06-14,3865,2,0,6,22,0,2,1,1,23.779999999999998,27.275,60.0,15.001299999999999,29,159,188,Medium,Mild,Medium,Mild
2011-06-14,3866,2,0,6,23,0,2,1,1,22.96,26.515,68.0,15.001299999999999,19,91,110,Medium,Mild,Medium,Mild
2011-06-15,3867,2,0,6,0,0,3,1,1,22.96,26.515,64.0,23.9994,8,44,52,Medium,Mild,Medium,Mild
2011-06-15,3868,2,0,6,1,0,3,1,1,22.14,25.759999999999998,64.0,19.0012,0,14,14,Low,Mild,Low,Mild
2011-06-15,3869,2,0,6,2,0,3,1,1,21.32,25.0,63.0,15.001299999999999,0,9,9,Low,Mild,Low,Mild
2011-06-15,3870,2,0,6,3,0,3,1,1,20.5,24.240000000000002,68.0,16.997899999999998,0,1,1,Low,Mild,Low,Mild
2011-06-15,3871,2,0,6,4,0,3,1,1,20.5,24.240000000000002,63.0,19.0012,0,4,4,Low,Mild,Low,Mild
2011-06-15,3872,2,0,6,5,0,3,1,1,19.68,23.485,67.0,19.0012,1,20,21,Low,Mild,Low,Mild
2011-06-15,3873,2,0,6,6,0,3,1,1,20.5,24.240000000000002,63.0,16.997899999999998,11,110,121,Medium,Mild,Medium,Mild
2011-06-15,3874,2,0,6,7,0,3,1,1,22.14,25.759999999999998,60.0,8.9981,22,348,370,High,Mild,High,Mild
2011-06-15,3875,2,0,6,8,0,3,1,1,23.779999999999998,27.275,53.0,8.9981,53,445,498,High,Mild,High,Mild
2011-06-15,3876,2,0,6,9,0,3,1,1,24.599999999999998,31.06,49.0,0.0,22,185,207,High,Mild,High,Mild
2011-06-15,3877,2,0,6,10,0,3,1,1,26.240000000000002,31.06,47.0,11.0014,27,108,135,Medium,Hot,Medium,Hot
2011-06-15,3878,2,0,6,11,0,3,1,1,27.880000000000003,31.819999999999997,36.0,0.0,49,115,164,Medium,Hot,Medium,Hot
2011-06-15,3879,2,0,6,12,0,3,1,1,28.7,31.819999999999997,34.0,15.001299999999999,33,178,211,High,Hot,High,Hot
2011-06-15,3880,2,0,6,13,0,3,1,1,30.34,32.574999999999996,28.000000000000004,19.0012,43,146,189,Medium,Hot,Medium,Hot
2011-06-15,3881,2,0,6,14,0,3,1,1,30.34,32.574999999999996,28.000000000000004,0.0,50,128,178,Medium,Hot,Medium,Hot
2011-06-15,3882,2,0,6,15,0,3,1,1,31.16,33.335,27.0,0.0,33,131,164,Medium,Hot,Medium,Hot
2011-06-15,3883,2,0,6,16,0,3,1,1,31.16,33.335,27.0,8.9981,47,265,312,High,Hot,High,Hot
2011-06-15,3884,2,0,6,17,0,3,1,1,30.34,32.574999999999996,28.000000000000004,7.0015,83,555,638,High,Hot,High,Hot
2011-06-15,3885,2,0,6,18,0,3,1,1,29.52,32.574999999999996,32.0,8.9981,80,527,607,High,Hot,High,Hot
2011-06-15,3886,2,0,6,19,0,3,1,1,28.7,31.819999999999997,37.0,19.0012,54,362,416,High,Hot,High,Hot
2011-06-15,3887,2,0,6,20,0,3,1,1,27.060000000000002,31.06,44.0,11.0014,57,273,330,High,Hot,High,Hot
2011-06-15,3888,2,0,6,21,0,3,1,1,26.240000000000002,31.06,47.0,15.001299999999999,48,209,257,High,Hot,High,Hot
2011-06-15,3889,2,0,6,22,0,3,1,1,25.419999999999998,31.06,50.0,7.0015,31,144,175,Medium,Hot,Medium,Hot
2011-06-15,3890,2,0,6,23,0,3,1,1,25.419999999999998,31.06,53.0,0.0,17,90,107,Medium,Hot,Medium,Hot
2011-06-16,3891,2,0,6,0,0,4,1,1,24.599999999999998,31.06,56.00000000000001,7.0015,9,38,47,Low,Mild,Low,Mild
2011-06-16,3892,2,0,6,1,0,4,1,1,23.779999999999998,27.275,60.0,0.0,4,13,17,Low,Mild,Low,Mild
2011-06-16,3893,2,0,6,2,0,4,1,1,24.599999999999998,31.06,56.00000000000001,6.0032,1,4,5,Low,Mild,Low,Mild
2011-06-16,3894,2,0,6,3,0,4,1,2,22.96,26.515,73.0,6.0032,0,4,4,Low,Mild,Low,Mild
2011-06-16,3895,2,0,6,4,0,4,1,2,22.96,26.515,68.0,7.0015,0,6,6,Low,Mild,Low,Mild
2011-06-16,3896,2,0,6,5,0,4,1,1,24.599999999999998,30.305,64.0,12.998000000000001,7,18,25,Low,Mild,Low,Mild
2011-06-16,3897,2,0,6,6,0,4,1,3,23.779999999999998,27.275,73.0,11.0014,8,104,112,Medium,Mild,Medium,Mild
2011-06-16,3898,2,0,6,7,0,4,1,3,22.96,26.515,78.0,11.0014,16,172,188,Medium,Mild,Medium,Mild
2011-06-16,3899,2,0,6,8,0,4,1,2,24.599999999999998,29.544999999999998,69.0,8.9981,24,364,388,High,Mild,High,Mild
2011-06-16,3900,2,0,6,9,0,4,1,2,25.419999999999998,30.305,65.0,12.998000000000001,29,232,261,High,Hot,High,Hot
2011-06-16,3901,2,0,6,10,0,4,1,2,27.060000000000002,31.06,61.0,16.997899999999998,18,103,121,Medium,Hot,Medium,Hot
2011-06-16,3902,2,0,6,11,0,4,1,2,27.880000000000003,31.819999999999997,61.0,19.999499999999998,33,117,150,Medium,Hot,Medium,Hot
2011-06-16,3903,2,0,6,12,0,4,1,1,29.52,33.335,54.0,26.0027,41,165,206,High,Hot,High,Hot
2011-06-16,3904,2,0,6,13,0,4,1,2,29.52,33.335,54.0,16.997899999999998,37,114,151,Medium,Hot,Medium,Hot
2011-06-16,3905,2,0,6,14,0,4,1,2,29.52,33.335,54.0,22.0028,39,114,153,Medium,Hot,Medium,Hot
2011-06-16,3906,2,0,6,15,0,4,1,2,28.7,32.574999999999996,61.0,19.999499999999998,32,127,159,Medium,Hot,Medium,Hot
2011-06-16,3907,2,0,6,16,0,4,1,3,27.060000000000002,31.06,69.0,12.998000000000001,36,258,294,High,Hot,High,Hot
2011-06-16,3908,2,0,6,17,0,4,1,2,26.240000000000002,29.544999999999998,78.0,7.0015,42,230,272,High,Hot,High,Hot
2011-06-16,3909,2,0,6,18,0,4,1,1,26.240000000000002,28.79,83.0,15.001299999999999,26,299,325,High,Hot,High,Hot
2011-06-16,3910,2,0,6,19,0,4,1,1,25.419999999999998,28.79,83.0,19.0012,58,269,327,High,Hot,High,Hot
2011-06-16,3911,2,0,6,20,0,4,1,1,25.419999999999998,28.79,83.0,22.0028,25,176,201,High,Hot,High,Hot
2011-06-16,3912,2,0,6,21,0,4,1,3,25.419999999999998,28.79,83.0,16.997899999999998,34,154,188,Medium,Hot,Medium,Hot
2011-06-16,3913,2,0,6,22,0,4,1,3,25.419999999999998,28.79,83.0,16.997899999999998,24,127,151,Medium,Hot,Medium,Hot
2011-06-16,3914,2,0,6,23,0,4,1,3,24.599999999999998,28.03,83.0,16.997899999999998,2,14,16,Low,Mild,Low,Mild
2011-06-17,3915,2,0,6,0,0,5,1,1,22.96,26.515,88.0,6.0032,3,21,24,Low,Mild,Low,Mild
2011-06-17,3916,2,0,6,1,0,5,1,1,22.96,26.515,94.0,8.9981,4,19,23,Low,Mild,Low,Mild
2011-06-17,3917,2,0,6,2,0,5,1,1,22.96,26.515,94.0,7.0015,2,11,13,Low,Mild,Low,Mild
2011-06-17,3918,2,0,6,3,0,5,1,1,22.96,26.515,94.0,7.0015,1,5,6,Low,Mild,Low,Mild
2011-06-17,3919,2,0,6,4,0,5,1,1,22.14,25.759999999999998,94.0,8.9981,1,5,6,Low,Mild,Low,Mild
2011-06-17,3920,2,0,6,5,0,5,1,1,22.14,25.759999999999998,100.0,0.0,1,12,13,Low,Mild,Low,Mild
2011-06-17,3921,2,0,6,6,0,5,1,1,22.96,26.515,94.0,0.0,8,89,97,Medium,Mild,Medium,Mild
2011-06-17,3922,2,0,6,7,0,5,1,1,24.599999999999998,28.03,83.0,0.0,25,225,250,High,Mild,High,Mild
2011-06-17,3923,2,0,6,8,0,5,1,2,24.599999999999998,28.03,83.0,0.0,28,426,454,High,Mild,High,Mild
2011-06-17,3924,2,0,6,9,0,5,1,1,28.7,32.574999999999996,57.99999999999999,12.998000000000001,28,196,224,High,Hot,High,Hot
2011-06-17,3925,2,0,6,10,0,5,1,1,28.7,32.574999999999996,57.99999999999999,12.998000000000001,44,126,170,Medium,Hot,Medium,Hot
2011-06-17,3926,2,0,6,11,0,5,1,1,27.880000000000003,31.819999999999997,69.0,16.997899999999998,43,138,181,Medium,Hot,Medium,Hot
2011-06-17,3927,2,0,6,12,0,5,1,1,28.7,32.574999999999996,65.0,16.997899999999998,49,194,243,High,Hot,High,Hot
2011-06-17,3928,2,0,6,13,0,5,1,1,30.34,34.089999999999996,62.0,19.0012,48,156,204,High,Hot,High,Hot
2011-06-17,3929,2,0,6,14,0,5,1,1,31.16,34.849999999999994,52.0,12.998000000000001,73,142,215,High,Hot,High,Hot
2011-06-17,3930,2,0,6,15,0,5,1,1,31.98,34.849999999999994,43.0,15.001299999999999,62,181,243,High,Hot,High,Hot
2011-06-17,3931,2,0,6,16,0,5,1,1,31.16,34.089999999999996,45.0,11.0014,69,286,355,High,Hot,High,Hot
2011-06-17,3932,2,0,6,17,0,5,1,3,31.16,34.089999999999996,40.0,12.998000000000001,85,467,552,High,Hot,High,Hot
2011-06-17,3933,2,0,6,18,0,5,1,3,31.16,34.089999999999996,40.0,12.998000000000001,62,388,450,High,Hot,High,Hot
2011-06-17,3934,2,0,6,19,0,5,1,3,26.240000000000002,28.79,83.0,16.997899999999998,53,275,328,High,Hot,High,Hot
2011-06-17,3935,2,0,6,20,0,5,1,1,26.240000000000002,29.544999999999998,78.0,7.0015,40,192,232,High,Hot,High,Hot
2011-06-17,3936,2,0,6,21,0,5,1,1,26.240000000000002,29.544999999999998,78.0,6.0032,49,159,208,High,Hot,High,Hot
2011-06-17,3937,2,0,6,22,0,5,1,1,25.419999999999998,28.03,88.0,8.9981,48,127,175,Medium,Hot,Medium,Hot
2011-06-17,3938,2,0,6,23,0,5,1,1,25.419999999999998,28.79,83.0,8.9981,37,141,178,Medium,Hot,Medium,Hot
2011-06-18,3939,2,0,6,0,0,6,0,1,25.419999999999998,28.03,88.0,8.9981,21,83,104,Medium,Hot,Medium,Hot
2011-06-18,3940,2,0,6,1,0,6,0,1,25.419999999999998,28.79,83.0,7.0015,15,80,95,Medium,Hot,Medium,Hot
2011-06-18,3941,2,0,6,2,0,6,0,1,24.599999999999998,27.275,88.0,0.0,16,37,53,Medium,Mild,Medium,Mild
2011-06-18,3942,2,0,6,3,0,6,0,1,24.599999999999998,27.275,88.0,6.0032,4,16,20,Low,Mild,Low,Mild
2011-06-18,3943,2,0,6,4,0,6,0,1,24.599999999999998,27.275,88.0,6.0032,1,4,5,Low,Mild,Low,Mild
2011-06-18,3944,2,0,6,5,0,6,0,1,25.419999999999998,28.79,83.0,0.0,1,6,7,Low,Hot,Low,Hot
2011-06-18,3945,2,0,6,6,0,6,0,1,25.419999999999998,28.79,83.0,7.0015,9,18,27,Low,Hot,Low,Hot
2011-06-18,3946,2,0,6,7,0,6,0,1,26.240000000000002,29.544999999999998,78.0,8.9981,12,45,57,Medium,Hot,Medium,Hot
2011-06-18,3947,2,0,6,8,0,6,0,1,27.060000000000002,30.305,78.0,6.0032,28,103,131,Medium,Hot,Medium,Hot
2011-06-18,3948,2,0,6,9,0,6,0,1,28.7,32.574999999999996,61.0,15.001299999999999,62,156,218,High,Hot,High,Hot
2011-06-18,3949,2,0,6,10,0,6,0,1,29.52,34.089999999999996,62.0,12.998000000000001,68,176,244,High,Hot,High,Hot
2011-06-18,3950,2,0,6,11,0,6,0,1,29.52,34.089999999999996,62.0,8.9981,134,270,404,High,Hot,High,Hot
2011-06-18,3951,2,0,6,12,0,6,0,1,30.34,34.849999999999994,66.0,6.0032,162,258,420,High,Hot,High,Hot
2011-06-18,3952,2,0,6,13,0,6,0,1,31.16,34.849999999999994,55.00000000000001,0.0,135,192,327,High,Hot,High,Hot
2011-06-18,3953,2,0,6,14,0,6,0,2,32.800000000000004,36.364999999999995,46.0,19.0012,138,196,334,High,Hot,High,Hot
2011-06-18,3954,2,0,6,15,0,6,0,2,33.62,37.88,46.0,8.9981,153,214,367,High,Hot,High,Hot
2011-06-18,3955,2,0,6,16,0,6,0,2,31.16,34.849999999999994,52.0,15.001299999999999,193,275,468,High,Hot,High,Hot
2011-06-18,3956,2,0,6,17,0,6,0,2,31.16,34.089999999999996,48.0,11.0014,210,239,449,High,Hot,High,Hot
2011-06-18,3957,2,0,6,18,0,6,0,2,30.34,34.089999999999996,55.00000000000001,12.998000000000001,118,263,381,High,Hot,High,Hot
2011-06-18,3958,2,0,6,19,0,6,0,2,30.34,33.335,51.0,7.0015,99,227,326,High,Hot,High,Hot
2011-06-18,3959,2,0,6,20,0,6,0,2,29.52,33.335,57.99999999999999,8.9981,61,127,188,Medium,Hot,Medium,Hot
2011-06-18,3960,2,0,6,21,0,6,0,2,29.52,34.089999999999996,66.0,7.0015,58,125,183,Medium,Hot,Medium,Hot
2011-06-18,3961,2,0,6,22,0,6,0,2,29.52,34.089999999999996,62.0,8.9981,56,105,161,Medium,Hot,Medium,Hot
2011-06-18,3962,2,0,6,23,0,6,0,2,29.52,34.089999999999996,62.0,0.0,53,97,150,Medium,Hot,Medium,Hot
2011-06-19,3963,2,0,6,0,0,0,0,1,28.7,32.574999999999996,65.0,0.0,18,71,89,Medium,Hot,Medium,Hot
2011-06-19,3964,2,0,6,1,0,0,0,2,28.7,32.574999999999996,65.0,6.0032,17,59,76,Medium,Hot,Medium,Hot
2011-06-19,3965,2,0,6,2,0,0,0,1,27.880000000000003,31.819999999999997,74.0,6.0032,13,59,72,Medium,Hot,Medium,Hot
2011-06-19,3966,2,0,6,3,0,0,0,2,27.060000000000002,30.305,78.0,8.9981,14,16,30,Low,Hot,Low,Hot
2011-06-19,3967,2,0,6,4,0,0,0,2,27.060000000000002,31.06,74.0,8.9981,7,10,17,Low,Hot,Low,Hot
